,src,dest,src_EQ,dest_EQ,energy,Ea
4915,1326,1325,-678.464267947223,-678.456095398016,-678.454316728637,0.00995121858602488
4916,1215,1282,-678.442939926632,-678.440618569047,-678.441239133109,0.0017007935230139992
4917,1282,1215,-678.440618569047,-678.442939926632,-678.441239133109,-0.0006205640619327824
4918,1282,1327,-678.440618569047,-678.4409626894139,-678.432622491359,0.007996077688062542
4919,1327,1282,-678.4409626894139,-678.440618569047,-678.432622491359,0.008340198054952452
4920,1258,1214,-678.490664644808,-678.490079543825,-678.48479405842,0.005870586388027732
4921,1214,1258,-678.490079543825,-678.490664644808,-678.48479405842,0.005285485405011059
4922,685,1078,-678.500552887155,-678.501409046885,-678.498762212751,0.0017906744039919431
4923,1078,685,-678.501409046885,-678.500552887155,-678.498762212751,0.0026468341339977997
4924,1234,948,-678.4978719474759,-678.513164063016,-678.4946759094539,0.003196038021997083
4925,948,1234,-678.513164063016,-678.4978719474759,-678.4946759094539,0.018488153562088883
4926,948,696,-678.513164063016,-678.528571907616,-678.4912215677131,0.02194249530293746
4927,696,948,-678.528571907616,-678.513164063016,-678.4912215677131,0.03735033990290049
4928,829,1328,-678.3980837952311,-678.397984186779,-678.397841582046,0.00024221318506079115
4929,1328,829,-678.397984186779,-678.3980837952311,-678.397841582046,0.00014260473301419552
4930,1328,1329,-678.397984186779,-678.426190095086,-678.385762424582,0.012221762196986674
4931,1329,1328,-678.426190095086,-678.397984186779,-678.385762424582,0.040427670503959234
4932,1329,1330,-678.426190095086,-678.3938824683071,-678.385783413816,0.0404066812700421
4933,1330,1329,-678.3938824683071,-678.426190095086,-678.385783413816,0.008099054491140123
4934,1259,1140,-678.494110679673,-678.494214910299,-678.492898410437,0.001212269236020802
4935,1140,1259,-678.494214910299,-678.494110679673,-678.492898410437,0.0013164998620140977
4936,1257,1143,-678.446311256996,-678.435111252556,-678.380771616119,0.0655396408769775
4937,1143,1257,-678.435111252556,-678.446311256996,-678.380771616119,0.054339636437021
4938,1260,1331,-678.496798269579,-678.4894540810959,-678.4885807187001,0.008217550878953261
4939,1331,1260,-678.4894540810959,-678.496798269579,-678.4885807187001,0.0008733623958505632
4940,1331,1279,-678.4894540810959,-678.495306003547,-678.4851583707521,0.004295710343853898
4941,1279,1331,-678.495306003547,-678.4894540810959,-678.4851583707521,0.010147632794883066
4942,1265,1332,-678.421484127227,-678.418019555568,-678.4145805729689,0.006903554258087752
4943,1332,1265,-678.418019555568,-678.421484127227,-678.4145805729689,0.0034389825990501777
4944,1332,1333,-678.418019555568,-678.418889735079,-678.4144028981759,0.003616657392058187
4945,1333,1332,-678.418889735079,-678.418019555568,-678.4144028981759,0.004486836903083713
4946,1242,1047,-678.455341243308,-678.483405237926,-678.451401886672,0.003939356636010416
4947,1047,1242,-678.483405237926,-678.455341243308,-678.451401886672,0.03200335125404763
4948,1047,1334,-678.483405237926,-678.46670286116,-678.456386651703,0.02701858622299369
4949,1334,1047,-678.46670286116,-678.483405237926,-678.456386651703,0.010316209456959768
4950,1267,1335,-678.45682170625,-678.455082785626,-678.232535148454,0.22428655779606288
4951,1335,1267,-678.455082785626,-678.45682170625,-678.232535148454,0.22254763717205606
4952,1256,1336,-678.520919054381,-678.524935204721,-678.5190725580491,0.0018464963319502203
4953,1336,1256,-678.524935204721,-678.520919054381,-678.5190725580491,0.005862646671971561
4954,1336,1337,-678.524935204721,-678.506916916269,-678.4983301857189,0.026605019002090557
4955,1337,1336,-678.506916916269,-678.524935204721,-678.4983301857189,0.008586730550064203
4956,870,1338,-678.446198071881,-678.436233362082,-678.4201555856321,0.0260424862489117
4957,1338,870,-678.436233362082,-678.446198071881,-678.4201555856321,0.016077776449947123
4958,1206,1302,-678.495404607685,-678.500384190569,-678.484683473388,0.01072113429700039
4959,1302,1206,-678.500384190569,-678.495404607685,-678.484683473388,0.01570071718094823
4960,1302,1279,-678.500384190569,-678.495306003547,-678.481948930539,0.01843526002994622
4961,1279,1302,-678.495306003547,-678.500384190569,-678.481948930539,0.013357073007910003
4962,1271,1339,-678.432208822572,-678.496312474266,-678.369956710978,0.062252111593920745
4963,1339,1271,-678.496312474266,-678.432208822572,-678.369956710978,0.12635576328796105
4964,1208,1027,-678.468450315032,-678.46795574845,-678.4672733618161,0.0011769532159178198
4965,1027,1208,-678.46795574845,-678.468450315032,-678.4672733618161,0.0006823866339118467
4966,836,1340,-678.470623457883,-678.4463306463599,-678.443657977836,0.026965480047010715
4967,1340,836,-678.4463306463599,-678.470623457883,-678.443657977836,0.0026726685239282233
4968,1207,1341,-678.458706972665,-678.509210558155,-678.435112493362,0.023594479303028493
4969,1341,1207,-678.509210558155,-678.458706972665,-678.435112493362,0.07409806479302006
4970,1341,1342,-678.509210558155,-678.525518343179,-678.39439942126,0.11481113689501399
4971,1342,1341,-678.525518343179,-678.509210558155,-678.39439942126,0.13111892191898278
4972,1196,1283,-678.463652127925,-678.461084070756,-678.433477963972,0.030174163953006428
4973,1283,1196,-678.461084070756,-678.463652127925,-678.433477963972,0.02760610678399189
4974,1283,1343,-678.461084070756,-678.436740915809,-678.429279948361,0.031804122394987644
4975,1343,1283,-678.436740915809,-678.461084070756,-678.429279948361,0.007460967447968869
4976,1208,1344,-678.468450315032,-678.468842371577,-678.466018895019,0.002431420012953822
4977,1344,1208,-678.468842371577,-678.468450315032,-678.466018895019,0.0028234765579782106
4978,1344,694,-678.468842371577,-678.469326421634,-678.4682360800371,0.0006062915399525082
4979,694,1344,-678.469326421634,-678.468842371577,-678.4682360800371,0.0010903415969778507
4980,570,1345,-678.4824930646421,-678.430911356007,-678.423923880322,0.05856918432004932
4981,1345,570,-678.430911356007,-678.4824930646421,-678.423923880322,0.0069874756849230835
4982,1227,1346,-678.442484304052,-678.4587508521901,-678.390695345114,0.051788958938004725
4983,1346,1227,-678.4587508521901,-678.442484304052,-678.390695345114,0.06805550707611019
4984,1217,1315,-678.4489264121839,-678.434084724553,-678.433537649643,0.015388762540965217
4985,1315,1217,-678.434084724553,-678.4489264121839,-678.433537649643,0.000547074910059564
4986,1315,1347,-678.434084724553,-678.4210155000441,-678.394721910502,0.03936281405106001
4987,1347,1315,-678.4210155000441,-678.434084724553,-678.394721910502,0.026293589542092377
4988,1245,694,-678.4685888379811,-678.469326421634,-678.457645734754,0.0109431032270777
4989,694,1245,-678.469326421634,-678.4685888379811,-678.457645734754,0.01168068688002677
4990,947,1348,-678.470810280393,-678.496378775204,-678.461324036768,0.009486243625019597
4991,1348,947,-678.496378775204,-678.470810280393,-678.461324036768,0.035054738435974286
4992,1272,1349,-678.4324006748041,-678.447015845086,-678.376301038112,0.05609963669201079
4993,1349,1272,-678.447015845086,-678.4324006748041,-678.376301038112,0.07071480697391053
4994,757,1350,-678.5331960405549,-678.532291897797,-678.526281405404,0.006914635150906179
4995,1350,757,-678.532291897797,-678.5331960405549,-678.526281405404,0.0060104923929884535
4996,393,1351,-678.439327032886,-678.439146987126,-678.438120673553,0.0012063593329685318
4997,1351,393,-678.439146987126,-678.439327032886,-678.438120673553,0.0010263135729928763
4998,1351,1352,-678.439146987126,-678.438675341937,-678.436037767964,0.003109219162070076
4999,1352,1351,-678.438675341937,-678.439146987126,-678.436037767964,0.0026375739730610803
5000,164,969,-678.5025118173841,-678.503800580736,-678.5003887685959,0.0021230487881211957
5001,969,164,-678.503800580736,-678.5025118173841,-678.5003887685959,0.003411812140029724
5002,969,278,-678.503800580736,-678.503835558088,-678.498921523905,0.004879056830986883
5003,278,969,-678.503835558088,-678.503800580736,-678.498921523905,0.004914034183002514
5004,1177,1353,-678.492901075297,-678.487495636623,-678.488819758291,0.004081317006011886
5005,1353,1177,-678.487495636623,-678.492901075297,-678.488819758291,-0.0013241216680626167
5006,1069,1115,-678.474316848336,-678.467131075318,-678.457311242967,0.017005605369035948
5007,1115,1069,-678.467131075318,-678.474316848336,-678.457311242967,0.009819832351013247
5008,412,442,-678.507401903781,-678.506370924069,-678.4999669082309,0.007434995550056556
5009,442,412,-678.506370924069,-678.507401903781,-678.4999669082309,0.006404015838029409
5010,1176,1180,-678.4373306246131,-678.383655083023,-678.381264668958,0.056065955655071775
5011,1180,1176,-678.383655083023,-678.4373306246131,-678.381264668958,0.0023904140649619876
5012,1224,1354,-678.434860809073,-678.4387797258461,-678.411803383763,0.023057425310071267
5013,1354,1224,-678.4387797258461,-678.434860809073,-678.411803383763,0.026976342083116833
5014,1354,1355,-678.4387797258461,-678.432961511664,-678.420964507484,0.017815218362102314
5015,1355,1354,-678.432961511664,-678.4387797258461,-678.420964507484,0.011997004179988835
5016,1355,865,-678.432961511664,-678.461612834615,-678.433952733634,-0.0009912219700254354
5017,865,1355,-678.461612834615,-678.432961511664,-678.433952733634,0.027660100981051983
5018,721,1356,-678.437113720031,-678.437030744542,-678.420245875194,0.016867844836951917
5019,1356,721,-678.437030744542,-678.437113720031,-678.420245875194,0.016784869347929998
5020,804,412,-678.507464681743,-678.507401903781,-678.505994194158,0.001470487585038427
5021,412,804,-678.507401903781,-678.507464681743,-678.505994194158,0.0014077096229812014
5022,1190,1357,-678.437713038919,-678.482159988248,-678.416304042252,0.021408996666991698
5023,1357,1190,-678.482159988248,-678.437713038919,-678.416304042252,0.06585594599596334
5024,1357,1358,-678.482159988248,-678.456545468554,-678.425365703744,0.05679428450400792
5025,1358,1357,-678.456545468554,-678.482159988248,-678.425365703744,0.03117976481007645
5026,1221,1359,-678.494185261868,-678.494938586067,-678.482562295766,0.011622966101981547
5027,1359,1221,-678.494938586067,-678.494185261868,-678.482562295766,0.012376290300949222
5028,1180,1360,-678.383655083023,-678.3989272916599,-678.384344464994,-0.0006893819710285243
5029,1360,1180,-678.3989272916599,-678.383655083023,-678.384344464994,0.014582826665900939
5030,1360,1361,-678.3989272916599,-678.396874178537,-678.38370355903,0.01522373262992005
5031,1361,1360,-678.396874178537,-678.3989272916599,-678.38370355903,0.013170619507036463
5032,1252,1362,-678.4621237838691,-678.479171585856,-678.374451155148,0.08767262872106585
5033,1362,1252,-678.479171585856,-678.4621237838691,-678.374451155148,0.10472043070797099
5034,893,696,-678.5001893758911,-678.528571907616,-678.495124889421,0.005064486470018892
5035,696,893,-678.528571907616,-678.5001893758911,-678.495124889421,0.03344701819492002
5036,1167,1166,-678.453624273104,-678.467621771765,-678.4452031091661,0.008421163937896381
5037,1166,1167,-678.467621771765,-678.453624273104,-678.4452031091661,0.022418662598965966
5038,1275,1081,-678.40648153071,-678.407208271365,-678.403367635403,0.003113895307023995
5039,1081,1275,-678.407208271365,-678.40648153071,-678.403367635403,0.003840635961978478
5040,1248,1363,-678.504003252114,-678.513209245316,-678.495128175676,0.00887507643801655
5041,1363,1248,-678.513209245316,-678.504003252114,-678.495128175676,0.018081069640061287
5042,241,63,-678.4471292122361,-678.447624614977,-678.4457257345221,0.00140347771400684
5043,63,241,-678.447624614977,-678.4471292122361,-678.4457257345221,0.0018988804549735505
5044,1182,1166,-678.46806232429,-678.467621771765,-678.459348375571,0.00871394871899156
5045,1166,1182,-678.467621771765,-678.46806232429,-678.459348375571,0.00827339619399936
5046,1151,637,-678.4230921759649,-678.422407136571,-678.42227289949,0.0008192764748855552
5047,637,1151,-678.422407136571,-678.4230921759649,-678.42227289949,0.00013423708094251197
5048,637,200,-678.422407136571,-678.425383070542,-678.42070106167,0.001706074900994281
5049,200,637,-678.425383070542,-678.422407136571,-678.42070106167,0.0046820088720096464
5050,1277,455,-678.4056068480539,-678.40533166233,-678.3868492960501,0.0187575520038763
5051,455,1277,-678.40533166233,-678.4056068480539,-678.3868492960501,0.018482366279954476
5052,766,362,-678.446557255886,-678.4439954652851,-678.372032600614,0.07452465527194363
5053,362,766,-678.4439954652851,-678.446557255886,-678.372032600614,0.07196286467103619
5054,988,405,-678.494503258746,-678.492710002825,-678.480575850849,0.013927407896972
5055,405,988,-678.492710002825,-678.494503258746,-678.480575850849,0.012134151975942586
5056,576,1364,-678.3980700770111,-678.3949266798729,-678.39510755038,0.0029625266311086307
5057,1364,576,-678.3949266798729,-678.3980700770111,-678.39510755038,-0.00018087050705162255
5058,1364,1365,-678.3949266798729,-678.395427377853,-678.3963284766841,-0.0014017968111375012
5059,1365,1364,-678.395427377853,-678.3949266798729,-678.3963284766841,-0.0009010988310365065
5060,417,1101,-678.454044745441,-678.447450744884,-678.438122363003,0.015922382438020577
5061,1101,417,-678.447450744884,-678.454044745441,-678.438122363003,0.009328381881005043
5062,606,771,-678.51548614737,-678.514314498523,-678.506079974379,0.009406172991020867
5063,771,606,-678.514314498523,-678.51548614737,-678.506079974379,0.008234524144086208
5064,1244,1366,-678.357675810852,-678.389803612244,-678.3099997496589,0.047676061193101305
5065,1366,1244,-678.389803612244,-678.357675810852,-678.3099997496589,0.07980386258509498
5066,1366,1367,-678.389803612244,-678.3230805962461,-678.313934333397,0.07586927884699435
5067,1367,1366,-678.3230805962461,-678.389803612244,-678.313934333397,0.009146262849071718
5068,1367,1368,-678.3230805962461,-678.322534093198,-678.319619942412,0.0034606538340540283
5069,1368,1367,-678.322534093198,-678.3230805962461,-678.319619942412,0.0029141507859549165
5070,1368,1369,-678.322534093198,-678.3710514213201,-678.316000073871,0.006534019326977614
5071,1369,1368,-678.3710514213201,-678.322534093198,-678.316000073871,0.05505134744907991
5072,1369,1370,-678.3710514213201,-678.375108089061,-678.345044073189,0.026007348131088293
5073,1370,1369,-678.375108089061,-678.3710514213201,-678.345044073189,0.030064015871971606
5074,1184,1371,-678.472663352827,-678.470108980165,-678.457146185297,0.015517167529992548
5075,1371,1184,-678.470108980165,-678.472663352827,-678.457146185297,0.012962794868030869
5076,903,1372,-678.44004753601,-678.485532046308,-678.426279391304,0.013768144705977647
5077,1372,903,-678.485532046308,-678.44004753601,-678.426279391304,0.05925265500400201
5078,667,1201,-678.534875219723,-678.5245283365709,-678.523507820679,0.011367399043933801
5079,1201,667,-678.5245283365709,-678.534875219723,-678.523507820679,0.0010205158919234236
5080,1187,196,-678.444509433796,-678.470335625349,-678.401658062372,0.04285137142403528
5081,196,1187,-678.470335625349,-678.444509433796,-678.401658062372,0.0686775629769727
5082,999,971,-678.418518692099,-678.418796692724,-678.418628570276,-0.00010987817699970037
5083,971,999,-678.418796692724,-678.418518692099,-678.418628570276,0.00016812244791708508
5084,983,1373,-678.444711056101,-678.4454833013131,-678.4435722912381,0.0011387648629579417
5085,1373,983,-678.4454833013131,-678.444711056101,-678.4435722912381,0.0019110100749912817
5086,1373,713,-678.4454833013131,-678.445630674602,-678.439695643881,0.005787657432051674
